Index	Vertex	feature	normal		position		member	gl_Position				member_1			
174	54	1	 656	 4043	 3665	 2550	 0.000000	-0.754633	-0.937269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
175	57	1	-2874	-2918	 1986	 2594	 0.000000	-1.017695	-0.945457	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
176	58	1	 2779	-3008	 3744	 2595	 0.000000	-0.741858	-0.945664	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
177	59	1	 2357	-3349	 3771	 2598	 0.000000	-0.737725	-0.946263	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
178	58	1	 2779	-3008	 3744	 2595	 0.000000	-0.741858	-0.945664	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
179	61	1	 3869	-1344	 3793	 2643	 0.000000	-0.733980	-0.957422	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
180	62	1	-2118	 3505	 3794	 2658	 0.000000	-0.735041	-0.962417	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
181	61	1	 3869	-1344	 3793	 2643	 0.000000	-0.733980	-0.957422	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
182	63	1	 3784	 1567	 3793	 2659	 0.000000	-0.733997	-0.962060	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
183	61	1	 3869	-1344	 3793	 2643	 0.000000	-0.733980	-0.957422	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
184	58	1	 2779	-3008	 3744	 2595	 0.000000	-0.741858	-0.945664	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
185	63	1	 3784	 1567	 3793	 2659	 0.000000	-0.733997	-0.962060	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
186	58	1	 2779	-3008	 3744	 2595	 0.000000	-0.741858	-0.945664	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
187	57	1	-2874	-2918	 1986	 2594	 0.000000	-1.017695	-0.945457	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
188	63	1	 3784	 1567	 3793	 2659	 0.000000	-0.733997	-0.962060	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
189	57	1	-2874	-2918	 1986	 2594	 0.000000	-1.017695	-0.945457	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
190	60	1	-3459	-2193	 1941	 2621	 0.000000	-1.024846	-0.952007	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
191	64	1	-3827	-1459	 1937	 2661	 0.000000	-1.025545	-0.961606	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
192	63	1	 3784	 1567	 3793	 2659	 0.000000	-0.733997	-0.962060	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
193	57	1	-2874	-2918	 1986	 2594	 0.000000	-1.017695	-0.945457	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
194	64	1	-3827	-1459	 1937	 2661	 0.000000	-1.025545	-0.961606	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
195	63	1	 3784	 1567	 3793	 2659	 0.000000	-0.733997	-0.962060	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
196	64	1	-3827	-1459	 1937	 2661	 0.000000	-1.025545	-0.961606	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
197	65	1	 3484	-2153	 3793	 2661	 0.000000	-0.734058	-0.961394	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
198	64	1	-3827	-1459	 1937	 2661	 0.000000	-1.025545	-0.961606	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
199	70	1	-3911	-1215	 1913	 2694	 0.000000	-1.029313	-0.969414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
200	71	1	-85	-4095	 2945	 2695	 0.000000	-0.867284	-0.968770	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
201	66	1	 2562	 3195	 3795	 2662	 0.000000	-0.733933	-0.963260	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
202	65	1	 3484	-2153	 3793	 2661	 0.000000	-0.734058	-0.961394	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
203	67	1	 449	-4071	 3202	 2686	 0.000000	-0.827019	-0.966668	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
204	65	1	 3484	-2153	 3793	 2661	 0.000000	-0.734058	-0.961394	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
205	68	1	-657	-4042	 3072	 2687	 0.000000	-0.847557	-0.966911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
206	67	1	 449	-4071	 3202	 2686	 0.000000	-0.827019	-0.966668	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
207	65	1	 3484	-2153	 3793	 2661	 0.000000	-0.734058	-0.961394	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
208	64	1	-3827	-1459	 1937	 2661	 0.000000	-1.025545	-0.961606	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
209	68	1	-657	-4042	 3072	 2687	 0.000000	-0.847557	-0.966911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
210	68	1	-657	-4042	 3072	 2687	 0.000000	-0.847557	-0.966911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
211	64	1	-3827	-1459	 1937	 2661	 0.000000	-1.025545	-0.961606	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
212	71	1	-85	-4095	 2945	 2695	 0.000000	-0.867284	-0.968770	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
213	68	1	-657	-4042	 3072	 2687	 0.000000	-0.847557	-0.966911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
214	71	1	-85	-4095	 2945	 2695	 0.000000	-0.867284	-0.968770	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
215	73	1	-497	-4065	 3029	 2701	 0.000000	-0.854243	-0.970185	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
216	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
217	76	1	 602	 4051	 3672	 2721	 0.000000	-0.753551	-0.977350	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
218	80	1	 1433	 3836	 3679	 2737	 0.000000	-0.752288	-0.981034	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
219	71	1	-85	-4095	 2945	 2695	 0.000000	-0.867284	-0.968770	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
220	72	1	-207	-4090	 2587	 2699	 0.000000	-0.923247	-0.969709	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
221	75	1	-736	-4029	 2804	 2711	 0.000000	-0.889448	-0.972540	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
222	75	1	-736	-4029	 2804	 2711	 0.000000	-0.889448	-0.972540	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
223	72	1	-207	-4090	 2587	 2699	 0.000000	-0.923247	-0.969709	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
224	84	1	 360	-4080	 2682	 2742	 0.000000	-0.908287	-0.979790	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
225	79	1	-146	 4093	 3729	 2734	 0.000000	-0.744797	-0.980409	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
226	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
227	85	1	-1506	 3808	 3689	 2742	 0.000000	-0.751323	-0.982197	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
228	82	1	 500	 4065	 3762	 2741	 0.000000	-0.739509	-0.982041	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
229	79	1	-146	 4093	 3729	 2734	 0.000000	-0.744797	-0.980409	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
230	86	1	 970	 3979	 3758	 2742	 0.000000	-0.740038	-0.982249	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
231	88	1	 1295	 3885	 3765	 2743	 0.000000	-0.738878	-0.982455	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
232	86	1	 970	 3979	 3758	 2742	 0.000000	-0.740038	-0.982249	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
233	90	1	 1265	 3895	 3766	 2745	 0.000000	-0.738728	-0.982927	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
234	61	1	 3869	-1344	 3793	 2643	 0.000000	-0.733980	-0.957422	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
235	62	1	-2118	 3505	 3794	 2658	 0.000000	-0.735041	-0.962417	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
236	66	1	 2562	 3195	 3795	 2662	 0.000000	-0.733933	-0.963260	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
237	61	1	 3869	-1344	 3793	 2643	 0.000000	-0.733980	-0.957422	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
238	66	1	 2562	 3195	 3795	 2662	 0.000000	-0.733933	-0.963260	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
239	69	1	 4026	 753	 3803	 2689	 0.000000	-0.732385	-0.968843	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
240	66	1	 2562	 3195	 3795	 2662	 0.000000	-0.733933	-0.963260	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
241	67	1	 449	-4071	 3202	 2686	 0.000000	-0.827019	-0.966668	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
242	69	1	 4026	 753	 3803	 2689	 0.000000	-0.732385	-0.968843	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
243	69	1	 4026	 753	 3803	 2689	 0.000000	-0.732385	-0.968843	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
244	67	1	 449	-4071	 3202	 2686	 0.000000	-0.827019	-0.966668	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
245	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
246	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
247	76	1	 602	 4051	 3672	 2721	 0.000000	-0.753551	-0.977350	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
248	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
249	69	1	 4026	 753	 3803	 2689	 0.000000	-0.732385	-0.968843	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
250	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
251	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
252	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
253	79	1	-146	 4093	 3729	 2734	 0.000000	-0.744797	-0.980409	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
254	82	1	 500	 4065	 3762	 2741	 0.000000	-0.739509	-0.982041	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
255	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
256	82	1	 500	 4065	 3762	 2741	 0.000000	-0.739509	-0.982041	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
257	83	1	-3784	 1567	 3767	 2741	 0.000000	-0.739599	-0.981279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
258	69	1	 4026	 753	 3803	 2689	 0.000000	-0.732385	-0.968843	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
259	77	1	 1824	 3667	 3674	 2721	 0.000000	-0.752990	-0.977232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
260	83	1	-3784	 1567	 3767	 2741	 0.000000	-0.739599	-0.981279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
261	69	1	 4026	 753	 3803	 2689	 0.000000	-0.732385	-0.968843	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
262	83	1	-3784	 1567	 3767	 2741	 0.000000	-0.739599	-0.981279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
263	90	1	 1265	 3895	 3766	 2745	 0.000000	-0.738728	-0.982927	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
264	83	1	-3784	 1567	 3767	 2741	 0.000000	-0.739599	-0.981279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
265	88	1	 1295	 3885	 3765	 2743	 0.000000	-0.738878	-0.982455	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
266	90	1	 1265	 3895	 3766	 2745	 0.000000	-0.738728	-0.982927	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
267	76	1	 602	 4051	 3672	 2721	 0.000000	-0.753551	-0.977350	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
268	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
269	81	1	 3052	 2731	 3670	 2738	 0.000000	-0.753365	-0.980931	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
270	81	1	 3052	 2731	 3670	 2738	 0.000000	-0.753365	-0.980931	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
271	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
272	87	1	 2876	 2916	 3590	 2743	 0.000000	-0.765900	-0.982159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
273	87	1	 2876	 2916	 3590	 2743	 0.000000	-0.765900	-0.982159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
274	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
275	89	1	 720	-4032	 3437	 2744	 0.000000	-0.790245	-0.980273	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
276	89	1	 720	-4032	 3437	 2744	 0.000000	-0.790245	-0.980273	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
277	74	1	 1264	-3896	 3297	 2708	 0.000000	-0.812010	-0.971877	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
278	92	1	 579	-4054	 3394	 2749	 0.000000	-0.796993	-0.981439	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
279	81	1	 3052	 2731	 3670	 2738	 0.000000	-0.753365	-0.980931	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
280	87	1	 2876	 2916	 3590	 2743	 0.000000	-0.765900	-0.982159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
281	94	1	-191	 4091	 3614	 2751	 0.000000	-0.762774	-0.984393	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
282	95	1	-1330	-3873	 1891	 2762	 0.000000	-1.032225	-0.984541	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
283	93	1	-829	-4011	 1845	 2750	 0.000000	-1.039311	-0.981686	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
284	99	1	-3576	-1996	 1813	 2775	 0.000000	-1.044869	-0.988160	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
285	87	1	 2876	 2916	 3590	 2743	 0.000000	-0.765900	-0.982159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
286	89	1	 720	-4032	 3437	 2744	 0.000000	-0.790245	-0.980273	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
287	96	1	 4047	 625	 3597	 2765	 0.000000	-0.764569	-0.986616	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
288	96	1	 4047	 625	 3597	 2765	 0.000000	-0.764569	-0.986616	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
289	89	1	 720	-4032	 3437	 2744	 0.000000	-0.790245	-0.980273	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
290	97	1	-173	-4092	 3555	 2768	 0.000000	-0.771990	-0.985880	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
291	97	1	-173	-4092	 3555	 2768	 0.000000	-0.771990	-0.985880	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
292	89	1	 720	-4032	 3437	 2744	 0.000000	-0.790245	-0.980273	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
293	100	1	 448	-4071	 3508	 2780	 0.000000	-0.779207	-0.988699	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
294	96	1	 4047	 625	 3597	 2765	 0.000000	-0.764569	-0.986616	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
295	97	1	-173	-4092	 3555	 2768	 0.000000	-0.771990	-0.985880	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
296	98	1	 3125	-2647	 3585	 2773	 0.000000	-0.766631	-0.987493	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
297	96	1	 4047	 625	 3597	 2765	 0.000000	-0.764569	-0.986616	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
298	98	1	 3125	-2647	 3585	 2773	 0.000000	-0.766631	-0.987493	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
299	101	1	 1239	-3904	 3585	 2782	 0.000000	-0.767015	-0.989219	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
300	103	1	-3945	-1098	 2498	 2794	 0.000000	-0.937913	-0.992888	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
301	104	1	 2105	 3513	 2490	 2808	 0.000000	-0.937932	-0.997576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
302	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
303	104	1	 2105	 3513	 2490	 2808	 0.000000	-0.937932	-0.997576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
304	105	1	 2683	 3094	 2481	 2821	 0.000000	-0.939221	-1.000495	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
305	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
306	105	1	 2683	 3094	 2481	 2821	 0.000000	-0.939221	-1.000495	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
307	106	1	 3173	-2589	 2479	 2822	 0.000000	-0.939434	-0.998995	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
308	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
309	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
310	108	1	-3495	-2135	 2035	 2840	 0.000000	-1.010165	-1.003352	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
311	110	1	 1332	-3873	 2096	 2847	 0.000000	-0.999652	-1.004463	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
312	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
313	110	1	 1332	-3873	 2096	 2847	 0.000000	-0.999652	-1.004463	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
314	112	1	 3615	-1925	 2114	 2858	 0.000000	-0.996375	-1.007635	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
315	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
316	112	1	 3615	-1925	 2114	 2858	 0.000000	-0.996375	-1.007635	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
317	114	1	 3999	-884	 2113	 2881	 0.000000	-0.996453	-1.013343	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
318	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
319	114	1	 3999	-884	 2113	 2881	 0.000000	-0.996453	-1.013343	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
320	115	1	-1791	-3683	 2295	 2889	 0.000000	-0.969194	-1.014364	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
321	107	1	-2842	-2948	 2482	 2825	 0.000000	-0.940189	-0.999589	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
322	115	1	-1791	-3683	 2295	 2889	 0.000000	-0.969194	-1.014364	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
323	116	1	-893	-3997	 2346	 2889	 0.000000	-0.961042	-1.014269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
324	115	1	-1791	-3683	 2295	 2889	 0.000000	-0.969194	-1.014364	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
325	114	1	 3999	-884	 2113	 2881	 0.000000	-0.996453	-1.013343	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
326	119	1	 3023	-2763	 2140	 2933	 0.000000	-0.992433	-1.024958	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
327	115	1	-1791	-3683	 2295	 2889	 0.000000	-0.969194	-1.014364	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
328	119	1	 3023	-2763	 2140	 2933	 0.000000	-0.992433	-1.024958	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
329	124	1	 1699	-3726	 2176	 2956	 0.000000	-0.987077	-1.030054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
330	115	1	-1791	-3683	 2295	 2889	 0.000000	-0.969194	-1.014364	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
331	124	1	 1699	-3726	 2176	 2956	 0.000000	-0.987077	-1.030054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
332	125	1	-1931	-3611	 2233	 2968	 0.000000	-0.978910	-1.032902	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
333	125	1	-1931	-3611	 2233	 2968	 0.000000	-0.978910	-1.032902	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
334	124	1	 1699	-3726	 2176	 2956	 0.000000	-0.987077	-1.030054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
335	126	1	 430	-4073	 2220	 2969	 0.000000	-0.980461	-1.032995	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
336	133	1	-3883	-1303	 1793	 3125	 0.000000	-1.048057	-1.070403	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
337	134	1	 3307	 2416	 1795	 3144	 0.000000	-1.046282	-1.075991	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
338	137	1	-4064	-508	 1799	 3149	 0.000000	-1.047156	-1.076271	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
339	134	1	 3307	 2416	 1795	 3144	 0.000000	-1.046282	-1.075991	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
340	136	1	 941	 3986	 1795	 3148	 0.000000	-1.046763	-1.077408	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
341	137	1	-4064	-508	 1799	 3149	 0.000000	-1.047156	-1.076271	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
342	71	1	-85	-4095	 2945	 2695	 0.000000	-0.867284	-0.968770	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
343	70	1	-3911	-1215	 1913	 2694	 0.000000	-1.029313	-0.969414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
344	72	1	-207	-4090	 2587	 2699	 0.000000	-0.923247	-0.969709	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
345	72	1	-207	-4090	 2587	 2699	 0.000000	-0.923247	-0.969709	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
346	70	1	-3911	-1215	 1913	 2694	 0.000000	-1.029313	-0.969414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
347	78	1	-3895	-1264	 1914	 2732	 0.000000	-1.029153	-0.978306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
348	72	1	-207	-4090	 2587	 2699	 0.000000	-0.923247	-0.969709	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
349	78	1	-3895	-1264	 1914	 2732	 0.000000	-1.029153	-0.978306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
350	91	1	-3480	-2159	 2501	 2749	 0.000000	-0.937350	-0.982017	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
351	91	1	-3480	-2159	 2501	 2749	 0.000000	-0.937350	-0.982017	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
352	78	1	-3895	-1264	 1914	 2732	 0.000000	-1.029153	-0.978306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
353	95	1	-1330	-3873	 1891	 2762	 0.000000	-1.032225	-0.984541	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
354	95	1	-1330	-3873	 1891	 2762	 0.000000	-1.032225	-0.984541	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
355	99	1	-3576	-1996	 1813	 2775	 0.000000	-1.044869	-0.988160	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
356	102	1	-3750	-1646	 1811	 2793	 0.000000	-1.045217	-0.992486	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
357	91	1	-3480	-2159	 2501	 2749	 0.000000	-0.937350	-0.982017	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
